Sort code,Jurisdiction,Drug class code,Drug class,Age group,Sex , TPS ($ 000) ,"Proportion 
of TPS (%)","Rate of 
use (%)", Number of active beneficiaries ,Rank
4,Nova Scotia,S01BA,"Corticosteroids, plain",Total,Total,363.62,0.2,4.5,"7,141",94
4,Nova Scotia,J05AB,"Nucleosides and nucleotides, excluding reverse transcriptase inhibitors",Total,Total,360.78,0.2,2.9,"4,614",95
4,Nova Scotia,J01AA,Tetracyclines,Total,Total,360.59,0.2,8.9,"14,060",96
4,Nova Scotia,C09DX,"Angiotensin II receptor blockers (ARBs), other combinations",Total,Total,354.33,0.2,0.2,331,97
4,Nova Scotia,C02CA,Alpha-adrenoreceptor antagonists,Total,Total,353.91,0.2,1.3,"2,088",98
4,Nova Scotia,B03AC,"Iron, parenteral preparations",Total,Total,350.63,0.2,0.3,480,99
4,Nova Scotia,M01AE,Propionic acid derivatives,Total,Total,332.87,0.1,5.3,"8,265",100
4,Nova Scotia,L04AB,Tumour necrosis factor alpha (TNF-a) inhibitors,Total,M,"11,182.44",10.2,1,660,1
4,Nova Scotia,L04AX,Other immunosuppressants,Total,M,"8,318.46",7.6,0.6,380,2
4,Nova Scotia,L01XE,Protein kinase inhibitors,Total,M,"6,240.87",5.7,0.3,183,3
4,Nova Scotia,J05AP,Antivirals for treatment of HCV infections,Total,M,"5,323.60",4.9,0.2,107,4
4,Nova Scotia,C10AA,HMG-CoA reductase inhibitors,Total,M,"3,313.74",3,52.8,"35,781",5
4,Nova Scotia,A10AE,"Insulins and analogues for injection, long-acting",Total,M,"3,064.79",2.8,5.4,"3,659",6
4,Nova Scotia,L02AE,Gonadotropin-releasing hormone analogues,Total,M,"2,810.15",2.6,1.3,859,7
4,Nova Scotia,L02BX,Other hormone antagonists and related agents,Total,M,"2,599.44",2.4,0.2,162,8
4,Nova Scotia,R03AK,"Adrenergics in combination with corticosteroids or other drugs, excluding anticholinergics",Total,M,"2,351.39",2.1,4.3,"2,895",9
4,Nova Scotia,L04AA,Selective immunosuppressants,Total,M,"2,196.15",2,0.3,212,10
4,Nova Scotia,A02BC,Proton pump inhibitors,Total,M,"2,058.40",1.9,34.3,"23,267",11
4,Nova Scotia,L02BB,Antiandrogens,Total,M,"1,819.36",1.7,0.7,500,12
4,Nova Scotia,L04AC,Interleukin inhibitors,Total,M,"1,795.22",1.6,0.2,107,13
4,Nova Scotia,C08CA,Dihydropyridine derivatives,Total,M,"1,754.30",1.6,20.4,"13,843",14
4,Nova Scotia,R03BB,Anticholinergics,Total,M,"1,683.69",1.5,9,"6,096",15
4,Nova Scotia,B01AF,Direct factor Xa inhibitors,Total,M,"1,676.04",1.5,3.4,"2,274",16
4,Nova Scotia,C09AA,"ACE inhibitors, plain",Total,M,"1,667.88",1.5,26.5,"17,942",17
4,Nova Scotia,A10AB,"Insulins and analogues for injection, fast-acting",Total,M,"1,582.18",1.4,4.3,"2,887",18
4,Nova Scotia,C07AB,"Beta-blocking agents, selective",Total,M,"1,465.79",1.3,26.6,"18,010",19
4,Nova Scotia,N02AA,Natural opium alkaloids,Total,M,"1,282.16",1.2,7.5,"5,112",20
4,Nova Scotia,A10AC,"Insulins and analogues for injection, intermediate-acting",Total,M,"1,162.33",1.1,3.4,"2,336",21
4,Nova Scotia,N06AB,Selective serotonin reuptake inhibitors,Total,M,"1,028.82",0.9,11.7,"7,907",22
4,Nova Scotia,C09CA,"Angiotensin II receptor blockers (ARBs), plain",Total,M,987.35,0.9,13.4,"9,104",23
4,Nova Scotia,G04CA,Alpha-adrenoreceptor antagonists,Total,M,973.56,0.9,14.7,"9,938",24
4,Nova Scotia,R07AX,Other respiratory system products,Total,M,**,**,**,*,25
4,Nova Scotia,R03BA,Glucocorticoids,Total,M,919.89,0.8,5.5,"3,700",26
4,Nova Scotia,N06AX,Other antidepressants,Total,M,854.24,0.8,9.7,"6,597",27
4,Nova Scotia,A10BA,Biguanides,Total,M,849.96,0.8,19.1,"12,930",28
4,Nova Scotia,N07BC,Drugs used in opioid dependence,Total,M,840.74,0.8,1.1,719,29
4,Nova Scotia,N03AX,Other antiepileptics,Total,M,780.89,0.7,4.7,"3,207",30
4,Nova Scotia,N05AX,Other antipsychotics,Total,M,779.55,0.7,1.7,"1,173",31
4,Nova Scotia,B01AB,Heparin group,Total,M,700.82,0.6,1,680,32
4,Nova Scotia,R03AC,Selective beta-2-adrenoreceptor agonists,Total,M,672,0.6,15.4,"10,451",33
4,Nova Scotia,H03AA,Thyroid hormones,Total,M,659.02,0.6,12.5,"8,475",34
4,Nova Scotia,A10BB,Sulfonylureas,Total,M,613.17,0.6,9.9,"6,707",35
4,Nova Scotia,C09BA,ACE inhibitors and diuretics,Total,M,585.56,0.5,6.1,"4,155",36
4,Nova Scotia,B01AC,"Platelet aggregation inhibitors, excluding heparin",Total,M,560.96,0.5,6.2,"4,224",37
4,Nova Scotia,H01CB,Somatostatin and analogues,Total,M,554.41,0.5,0.1,49,38
4,Nova Scotia,G04CB,Testosterone-5-alpha reductase inhibitors,Total,M,**,**,**,**,39
4,Nova Scotia,A07EC,Aminosalicylic acid and similar agents,Total,M,523.4,0.5,0.9,633,40
4,Nova Scotia,N05AH,"Diazepines, oxazepines, thiazepines and oxepines",Total,M,520.89,0.5,3.4,"2,301",41
4,Nova Scotia,N04BA,Dopa and dopa derivatives,Total,M,519.91,0.5,1.4,925,42
4,Nova Scotia,S01EE,Prostaglandin analogues,Total,M,509.47,0.5,3.3,"2,264",43
4,Nova Scotia,C01DA,Organic nitrates,Total,M,495.18,0.5,7.6,"5,118",44
4,Nova Scotia,C03CA,"Sulfonamides, plain",Total,M,483.87,0.4,10.4,"7,053",45
4,Nova Scotia,S01ED,Beta-blocking agents,Total,M,464.51,0.4,3.2,"2,183",46
4,Nova Scotia,N05BA,Benzodiazepine derivatives,Total,M,449.7,0.4,8.2,"5,550",47
4,Nova Scotia,C08DB,Benzothiazepine derivatives,Total,M,441.52,0.4,2.7,"1,811",48
4,Nova Scotia,B01AA,Vitamin K antagonists,Total,M,435.24,0.4,6.3,"4,281",49
4,Nova Scotia,N06AA,Non-selective monoamine reuptake inhibitors,Total,M,435.17,0.4,5.6,"3,777",50
4,Nova Scotia,L01XX,Other antineoplastic agents,Total,M,422.96,0.4,0.2,105,51
4,Nova Scotia,A10BH,Dipeptidyl peptidase-4 (DPP-4) inhibitors,Total,M,412.67,0.4,0.6,423,52
4,Nova Scotia,B03BA,Vitamin B12 (cyanocobalamin and analogues),Total,M,406.63,0.4,8.5,"5,731",53
4,Nova Scotia,M04AA,Preparations inhibiting uric acid production,Total,M,397.87,0.4,7.2,"4,879",54
4,Nova Scotia,H02AB,Glucocorticoids,Total,M,388.26,0.4,13.1,"8,878",55
4,Nova Scotia,C09DA,Angiotensin II receptor blockers (ARBs) and diuretics,Total,M,377.42,0.3,5.4,"3,632",56
4,Nova Scotia,M03AX,"Other muscle relaxants, peripherally acting agents",Total,M,362.48,0.3,0.2,121,57
4,Nova Scotia,C07AG,Alpha- and beta-blocking agents,Total,M,357.06,0.3,1.9,"1,295",58
4,Nova Scotia,B03XA,Other antianemic preparations,Total,M,352.23,0.3,0,16,59
4,Nova Scotia,A02BA,H2-receptor antagonists,Total,M,339.52,0.3,6.9,"4,667",60
4,Nova Scotia,R03AL,"Adrenergics in combination with anticholinergics, including triple combinations with corticosteroids",Total,M,335.72,0.3,1.6,"1,074",61
4,Nova Scotia,N05CF,Benzodiazepine-related drugs,Total,M,327.38,0.3,6.5,"4,430",62
4,Nova Scotia,A10AD,"Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting",Total,M,325.36,0.3,0.7,485,63
4,Nova Scotia,N06BA,Centrally acting sympathomimetics,Total,M,320.01,0.3,1.1,775,64
4,Nova Scotia,N02AJ,Opioids in combination with non-opioid analgesics,Total,M,317.79,0.3,5.9,"3,985",65
4,Nova Scotia,G04BD,Drugs for urinary frequency and incontinence,Total,M,315.39,0.3,2.4,"1,647",66
4,Nova Scotia,C02CA,Alpha-adrenoreceptor antagonists,Total,M,306.09,0.3,2.6,"1,768",67
4,Nova Scotia,C03AA,"Thiazides, plain",Total,M,294.58,0.3,10.1,"6,864",68
4,Nova Scotia,A10BK,Sodium–glucose co-transporter 2 (SGLT2) inhibitors,Total,M,294.47,0.3,0.8,567,69
4,Nova Scotia,L01XC,Monoclonal antibodies,Total,M,289.07,0.3,0,23,70
4,Nova Scotia,B01AE,Direct thrombin inhibitors,Total,M,288.56,0.3,0.4,302,71
4,Nova Scotia,L01AX,Other alkylating agents,Total,M,261.92,0.2,0.1,42,72
4,Nova Scotia,C09DX,"Angiotensin II receptor blockers (ARBs), other combinations",Total,M,258.9,0.2,0.4,250,73
4,Nova Scotia,R01AD,Corticosteroids,Total,M,253.14,0.2,6.6,"4,498",74
4,Nova Scotia,D07AC,"Corticosteroids, potent (group III)",Total,M,233.22,0.2,8.2,"5,567",75
4,Nova Scotia,C07AA,"Beta-blocking agents, non-selective",Total,M,232.49,0.2,1.9,"1,301",76
4,Nova Scotia,N06DA,Anticholinesterases,Total,M,226.16,0.2,1.4,950,77
4,Nova Scotia,V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,Total,M,225.77,0.2,0.6,418,78
4,Nova Scotia,N03AE,Benzodiazepine derivatives,Total,M,224.6,0.2,3.2,"2,139",79
4,Nova Scotia,R03DX,Other systemic drugs for obstructive airway diseases,Total,M,224.55,0.2,0,19,80
4,Nova Scotia,A12BA,Potassium,Total,M,206.22,0.2,3,"2,019",81
4,Nova Scotia,M05BX,Other drugs affecting bone structure and mineralization,Total,M,204.32,0.2,0.1,63,82
4,Nova Scotia,C10AX,Other lipid-modifying agents,Total,M,197.58,0.2,3.1,"2,119",83
4,Nova Scotia,C03DA,Aldosterone antagonists,Total,M,195.37,0.2,3.1,"2,084",84
4,Nova Scotia,B03AC,"Iron, parenteral preparations",Total,M,191.44,0.2,0.4,250,85
4,Nova Scotia,A04AD,Other antiemetics,Total,M,180.22,0.2,0.5,362,86
4,Nova Scotia,D01AC,Imidazole and triazole derivatives,Total,M,173.22,0.2,3.6,"2,442",87
4,Nova Scotia,J01AA,Tetracyclines,Total,M,165.42,0.2,8.7,"5,905",88
4,Nova Scotia,N05CD,Benzodiazepine derivatives,Total,M,156.19,0.1,1.4,957,89
4,Nova Scotia,S01BA,"Corticosteroids, plain",Total,M,156.16,0.1,4.3,"2,898",90
4,Nova Scotia,C01AA,Digitalis glycosides,Total,M,149.19,0.1,1.5,988,91
4,Nova Scotia,S01XA,Other ophthalmologicals,Total,M,149.07,0.1,3.3,"2,267",92
4,Nova Scotia,M05BA,Bisphosphonates,Total,M,147.01,0.1,1.9,"1,284",93
4,Nova Scotia,A07AA,Antibiotics,Total,M,146.49,0.1,1.3,869,94
4,Nova Scotia,J05AB,"Nucleosides and nucleotides, excluding reverse transcriptase inhibitors",Total,M,146.12,0.1,2.2,"1,491",95
4,Nova Scotia,A10BD,Combinations of oral blood glucose–lowering drugs,Total,M,144.5,0.1,0.2,147,96
4,Nova Scotia,M01AE,Propionic acid derivatives,Total,M,141.81,0.1,5,"3,379",97
4,Nova Scotia,M03BX,Other centrally acting agents,Total,M,132.71,0.1,3.1,"2,116",98
4,Nova Scotia,A03FA,Propulsives,Total,M,132.02,0.1,3.1,"2,085",99
4,Nova Scotia,A09AA,Enzyme preparations,Total,M,130.37,0.1,0.3,179,100
4,Nova Scotia,L04AB,Tumour necrosis factor alpha (TNF-a) inhibitors,Total,F,"14,347.54",12,1,892,1
4,Nova Scotia,L01XE,Protein kinase inhibitors,Total,F,"6,095.23",5.1,0.2,186,2
4,Nova Scotia,L04AA,Selective immunosuppressants,Total,F,"5,801.38",4.8,0.6,544,3
4,Nova Scotia,L04AX,Other immunosuppressants,Total,F,"5,476.08",4.6,0.5,459,4
4,Nova Scotia,C10AA,HMG-CoA reductase inhibitors,Total,F,"3,277.56",2.7,39,"34,948",5
4,Nova Scotia,A02BC,Proton pump inhibitors,Total,F,"3,152.90",2.6,38.6,"34,628",6
4,Nova Scotia,R03AK,"Adrenergics in combination with corticosteroids or other drugs, excluding anticholinergics",Total,F,"2,831.63",2.4,4.1,"3,656",7
4,Nova Scotia,A10AE,"Insulins and analogues for injection, long-acting",Total,F,"2,540.06",2.1,3.8,"3,362",8
4,Nova Scotia,C08CA,Dihydropyridine derivatives,Total,F,"2,173.55",1.8,18.9,"16,953",9
4,Nova Scotia,N06AB,Selective serotonin reuptake inhibitors,Total,F,"2,120.67",1.8,19.3,"17,335",10
4,Nova Scotia,L04AC,Interleukin inhibitors,Total,F,"2,058.36",1.7,0.2,157,11
4,Nova Scotia,H03AA,Thyroid hormones,Total,F,"2,026.75",1.7,28.6,"25,597",12
4,Nova Scotia,R03BB,Anticholinergics,Total,F,"1,776.66",1.5,7.7,"6,944",13
4,Nova Scotia,C09AA,"ACE inhibitors, plain",Total,F,"1,709.70",1.4,19.4,"17,394",14
4,Nova Scotia,N06AX,Other antidepressants,Total,F,"1,706.61",1.4,14.7,"13,143",15
4,Nova Scotia,C07AB,"Beta-blocking agents, selective",Total,F,"1,672.40",1.4,21.1,"18,869",16
4,Nova Scotia,B01AF,Direct factor Xa inhibitors,Total,F,"1,629.32",1.4,2.5,"2,249",17
4,Nova Scotia,J05AP,Antivirals for treatment of HCV infections,Total,F,"1,577.57",1.3,0,32,18
4,Nova Scotia,C09CA,"Angiotensin II receptor blockers (ARBs), plain",Total,F,"1,555.52",1.3,15.1,"13,552",19
4,Nova Scotia,N02AA,Natural opium alkaloids,Total,F,"1,548.32",1.3,8.1,"7,251",20
4,Nova Scotia,R03BA,Glucocorticoids,Total,F,"1,460.46",1.2,7,"6,277",21
4,Nova Scotia,A10AB,"Insulins and analogues for injection, fast-acting",Total,F,"1,299.04",1.1,3.1,"2,779",22
4,Nova Scotia,A10AC,"Insulins and analogues for injection, intermediate-acting",Total,F,"1,128.33",0.9,2.7,"2,421",23
4,Nova Scotia,G03CA,"Natural and semisynthetic estrogens, plain",Total,F,"1,076.00",0.9,7.4,"6,641",24
4,Nova Scotia,N03AX,Other antiepileptics,Total,F,"1,060.86",0.9,5.7,"5,106",25
4,Nova Scotia,R07AX,Other respiratory system products,Total,F,**,**,**,*,26
4,Nova Scotia,G04BD,Drugs for urinary frequency and incontinence,Total,F,944.64,0.8,4.9,"4,387",27
4,Nova Scotia,N06AA,Non-selective monoamine reuptake inhibitors,Total,F,879.19,0.7,8.8,"7,918",28
4,Nova Scotia,R03AC,Selective beta-2-adrenoreceptor agonists,Total,F,870.38,0.7,17.5,"15,646",29
4,Nova Scotia,M05BA,Bisphosphonates,Total,F,868.56,0.7,8.4,"7,515",30
4,Nova Scotia,S01EE,Prostaglandin analogues,Total,F,842.04,0.7,3.8,"3,405",31
4,Nova Scotia,N05AX,Other antipsychotics,Total,F,822.54,0.7,1.9,"1,683",32
4,Nova Scotia,N05BA,Benzodiazepine derivatives,Total,F,811.39,0.7,13,"11,666",33
4,Nova Scotia,H01CB,Somatostatin and analogues,Total,F,786.36,0.7,0.1,58,34
4,Nova Scotia,B01AB,Heparin group,Total,F,759.36,0.6,0.9,786,35
4,Nova Scotia,A10BA,Biguanides,Total,F,752.34,0.6,12.8,"11,435",36
4,Nova Scotia,A16AB,Enzymes,Total,F,**,**,**,*,37
4,Nova Scotia,N05AH,"Diazepines, oxazepines, thiazepines and oxepines",Total,F,725.42,0.6,3.8,"3,429",38
4,Nova Scotia,S01ED,Beta-blocking agents,Total,F,697.44,0.6,3.3,"2,950",39
4,Nova Scotia,C03CA,"Sulfonamides, plain",Total,F,677.18,0.6,10.4,"9,298",40
4,Nova Scotia,C08DB,Benzothiazepine derivatives,Total,F,662.92,0.6,3.1,"2,763",41
4,Nova Scotia,L01XC,Monoclonal antibodies,Total,F,642.06,0.5,0.1,57,42
4,Nova Scotia,B03BA,Vitamin B12 (cyanocobalamin and analogues),Total,F,634.14,0.5,9.5,"8,529",43
4,Nova Scotia,B01AC,"Platelet aggregation inhibitors, excluding heparin",Total,F,621.22,0.5,4.1,"3,676",44
4,Nova Scotia,A07EC,Aminosalicylic acid and similar agents,Total,F,602.19,0.5,1,854,45
4,Nova Scotia,M03AX,"Other muscle relaxants, peripherally acting agents",Total,F,600.95,0.5,0.3,237,46
4,Nova Scotia,C09DA,Angiotensin II receptor blockers (ARBs) and diuretics,Total,F,598.24,0.5,6.1,"5,460",47
4,Nova Scotia,A02BA,H2-receptor antagonists,Total,F,589.24,0.5,9.2,"8,232",48
4,Nova Scotia,N05CF,Benzodiazepine-related drugs,Total,F,572.51,0.5,8.7,"7,820",49
4,Nova Scotia,N07BC,Drugs used in opioid dependence,Total,F,564.9,0.5,0.5,451,50
4,Nova Scotia,C09BA,ACE inhibitors and diuretics,Total,F,563.99,0.5,4.7,"4,204",51
4,Nova Scotia,A10BB,Sulfonylureas,Total,F,557.23,0.5,6.5,"5,846",52
4,Nova Scotia,C03AA,"Thiazides, plain",Total,F,550.71,0.5,13.7,"12,300",53
4,Nova Scotia,R03DX,Other systemic drugs for obstructive airway diseases,Total,F,541.55,0.5,0.1,51,54
4,Nova Scotia,C01DA,Organic nitrates,Total,F,521.85,0.4,4.9,"4,410",55
4,Nova Scotia,L01XX,Other antineoplastic agents,Total,F,512.31,0.4,0.2,162,56
4,Nova Scotia,H02AB,Glucocorticoids,Total,F,496.04,0.4,13.4,"12,050",57
4,Nova Scotia,C02KX,Antihypertensives for pulmonary arterial hypertension,Total,F,**,**,**,**,58
4,Nova Scotia,A12BA,Potassium,Total,F,414.5,0.3,4.4,"3,952",59
4,Nova Scotia,N02AJ,Opioids in combination with non-opioid analgesics,Total,F,411.27,0.3,5.7,"5,076",60
4,Nova Scotia,L02BG,Aromatase inhibitors,Total,F,403.55,0.3,1.3,"1,159",61
4,Nova Scotia,S01XA,Other ophthalmologicals,Total,F,394.14,0.3,5.7,"5,076",62
4,Nova Scotia,B01AA,Vitamin K antagonists,Total,F,383.37,0.3,4,"3,613",63
4,Nova Scotia,N03AE,Benzodiazepine derivatives,Total,F,377.08,0.3,4.3,"3,843",64
4,Nova Scotia,A10BH,Dipeptidyl peptidase-4 (DPP-4) inhibitors,Total,F,364.86,0.3,0.4,370,65
4,Nova Scotia,N06DA,Anticholinesterases,Total,F,361.11,0.3,1.8,"1,603",66
4,Nova Scotia,C05BA,Heparins or heparinoids for topical use,Total,F,354.42,0.3,0.2,210,67
4,Nova Scotia,R03AL,"Adrenergics in combination with anticholinergics, including triple combinations with corticosteroids",Total,F,328.22,0.3,1.3,"1,184",68
4,Nova Scotia,C07AA,"Beta-blocking agents, non-selective",Total,F,315.53,0.3,2,"1,766",69
4,Nova Scotia,A10AD,"Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting",Total,F,313.77,0.3,0.6,504,70
4,Nova Scotia,R01AD,Corticosteroids,Total,F,313.38,0.3,7.3,"6,567",71
4,Nova Scotia,N04BA,Dopa and dopa derivatives,Total,F,302.54,0.3,0.9,785,72
4,Nova Scotia,B03XA,Other antianemic preparations,Total,F,302.29,0.3,0,16,73
4,Nova Scotia,D01AC,Imidazole and triazole derivatives,Total,F,295.85,0.2,4.7,"4,186",74
4,Nova Scotia,A05AA,Bile acids and derivatives,Total,F,286.03,0.2,0.2,180,75
4,Nova Scotia,A03FA,Propulsives,Total,F,280.28,0.2,4.3,"3,812",76
4,Nova Scotia,C07AG,Alpha- and beta-blocking agents,Total,F,276.47,0.2,1,912,77
4,Nova Scotia,L01BA,Folic acid analogues,Total,F,272.05,0.2,1.7,"1,497",78
4,Nova Scotia,B01AE,Direct thrombin inhibitors,Total,F,260.08,0.2,0.3,257,79
4,Nova Scotia,D07AC,"Corticosteroids, potent (group III)",Total,F,257.42,0.2,8,"7,213",80
4,Nova Scotia,A04AD,Other antiemetics,Total,F,249.45,0.2,0.6,543,81
4,Nova Scotia,M04AA,Preparations inhibiting uric acid production,Total,F,241.83,0.2,3,"2,658",82
4,Nova Scotia,N06BA,Centrally acting sympathomimetics,Total,F,233.31,0.2,0.6,578,83
4,Nova Scotia,J01XE,Nitrofuran derivatives,Total,F,219.14,0.2,8.5,"7,610",84
4,Nova Scotia,J05AB,"Nucleosides and nucleotides, excluding reverse transcriptase inhibitors",Total,F,214.66,0.2,3.5,"3,123",85
4,Nova Scotia,S01BA,"Corticosteroids, plain",Total,F,207.46,0.2,4.7,"4,243",86
4,Nova Scotia,M01AH,Coxibs,Total,F,205.49,0.2,3.4,"3,024",87
4,Nova Scotia,M03BX,Other centrally acting agents,Total,F,196.45,0.2,3.7,"3,317",88
4,Nova Scotia,J01AA,Tetracyclines,Total,F,195.17,0.2,9.1,"8,155",89
4,Nova Scotia,M01AE,Propionic acid derivatives,Total,F,191.06,0.2,5.5,"4,886",90
4,Nova Scotia,A07AA,Antibiotics,Total,F,181.42,0.2,1.8,"1,617",91
4,Nova Scotia,M05BX,Other drugs affecting bone structure and mineralization,Total,F,178.75,0.1,0.3,288,92
4,Nova Scotia,A09AA,Enzyme preparations,Total,F,178.14,0.1,0.2,205,93
4,Nova Scotia,C03DA,Aldosterone antagonists,Total,F,176.36,0.1,2.2,"1,989",94
4,Nova Scotia,J01DB,First-generation cephalosporins,Total,F,174.95,0.1,8.5,"7,661",95
4,Nova Scotia,C10AX,Other lipid-modifying agents,Total,F,172.14,0.1,2,"1,835",96
4,Nova Scotia,N04BC,Dopamine agonists,Total,F,172.07,0.1,1.1,997,97
4,Nova Scotia,J01CA,Penicillins with extended spectrum,Total,F,168.75,0.1,11.7,"10,458",98
4,Nova Scotia,V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,Total,F,163.06,0.1,0.3,303,99
4,Nova Scotia,J01CR,"Combinations of penicillins, including beta-lactamase inhibitors",Total,F,159.95,0.1,6.1,"5,476",100
4,Nova Scotia,L04AB,Tumour necrosis factor alpha (TNF-a) inhibitors,65+,Total,"12,808.20",7.1,0.5,690,1
4,Nova Scotia,L04AX,Other immunosuppressants,65+,Total,"10,567.35",5.8,0.4,523,2
4,Nova Scotia,L01XE,Protein kinase inhibitors,65+,Total,"10,083.52",5.6,0.2,297,3
4,Nova Scotia,C10AA,HMG-CoA reductase inhibitors,65+,Total,"6,307.97",3.5,49.7,"65,071",4
4,Nova Scotia,A10AE,"Insulins and analogues for injection, long-acting",65+,Total,"4,931.52",2.7,4.5,"5,832",5
4,Nova Scotia,R03AK,"Adrenergics in combination with corticosteroids or other drugs, excluding anticholinergics",65+,Total,"4,892.47",2.7,4.6,"6,011",6
4,Nova Scotia,A02BC,Proton pump inhibitors,65+,Total,"4,840.43",2.7,39.4,"51,585",7
4,Nova Scotia,L04AA,Selective immunosuppressants,65+,Total,"3,867.36",2.1,0.3,421,8
4,Nova Scotia,C08CA,Dihydropyridine derivatives,65+,Total,"3,781.32",2.1,21.9,"28,696",9
4,Nova Scotia,R03BB,Anticholinergics,65+,Total,"3,272.09",1.8,9.1,"11,972",10
4,Nova Scotia,B01AF,Direct factor Xa inhibitors,65+,Total,"3,219.63",1.8,3.3,"4,323",11
4,Nova Scotia,C09AA,"ACE inhibitors, plain",65+,Total,"3,218.10",1.8,24.5,"32,095",12
4,Nova Scotia,C07AB,"Beta-blocking agents, selective",65+,Total,"3,019.77",1.7,26.1,"34,237",13
4,Nova Scotia,L02AE,Gonadotropin-releasing hormone analogues,65+,Total,"2,723.11",1.5,0.6,829,14
4,Nova Scotia,N06AB,Selective serotonin reuptake inhibitors,65+,Total,"2,692.79",1.5,15.4,"20,119",15
4,Nova Scotia,H03AA,Thyroid hormones,65+,Total,"2,549.69",1.4,23.6,"30,978",16
4,Nova Scotia,L02BX,Other hormone antagonists and related agents,65+,Total,"2,519.00",1.4,0.1,156,17
4,Nova Scotia,C09CA,"Angiotensin II receptor blockers (ARBs), plain",65+,Total,"2,462.84",1.4,16.1,"21,128",18
4,Nova Scotia,A10AB,"Insulins and analogues for injection, fast-acting",65+,Total,"2,453.23",1.4,3.5,"4,544",19
4,Nova Scotia,L04AC,Interleukin inhibitors,65+,Total,"2,399.97",1.3,0.1,152,20
4,Nova Scotia,R03BA,Glucocorticoids,65+,Total,"2,166.47",1.2,6.5,"8,505",21
4,Nova Scotia,N06AX,Other antidepressants,65+,Total,"2,157.58",1.2,12.1,"15,904",22
4,Nova Scotia,N02AA,Natural opium alkaloids,65+,Total,"2,108.68",1.2,7.9,"10,337",23
4,Nova Scotia,A10AC,"Insulins and analogues for injection, intermediate-acting",65+,Total,"2,029.17",1.1,3.1,"4,064",24
4,Nova Scotia,J05AP,Antivirals for treatment of HCV infections,65+,Total,"1,796.64",1,0,36,25
4,Nova Scotia,L02BB,Antiandrogens,65+,Total,"1,722.62",1,0.4,488,26
4,Nova Scotia,A10BA,Biguanides,65+,Total,"1,486.29",0.8,16.3,"21,359",27
4,Nova Scotia,N03AX,Other antiepileptics,65+,Total,"1,421.03",0.8,4.9,"6,480",28
4,Nova Scotia,R03AC,Selective beta-2-adrenoreceptor agonists,65+,Total,"1,387.72",0.8,16.8,"22,020",29
4,Nova Scotia,S01EE,Prostaglandin analogues,65+,Total,"1,336.02",0.7,4.2,"5,533",30
4,Nova Scotia,B01AB,Heparin group,65+,Total,"1,183.17",0.7,0.9,"1,217",31
4,Nova Scotia,G04BD,Drugs for urinary frequency and incontinence,65+,Total,"1,172.43",0.6,4.2,"5,459",32
4,Nova Scotia,S01ED,Beta-blocking agents,65+,Total,"1,147.67",0.6,3.8,"5,005",33
