Sort code,Jurisdiction,Drug class code,Drug class,Age group,Sex , TPS ($ 000) ,"Proportion 
of TPS (%)","Rate of 
use (%)", Number of active beneficiaries ,Rank
1,Canada,R03AK,"Adrenergics in combination with corticosteroids or other drugs, excluding anticholinergics",<65,F,"43,916.91",1.6,2.9,"107,207",14
1,Canada,N02AA,Natural opium alkaloids,<65,F,"41,831.47",1.5,4.1,"152,722",15
1,Canada,A02BC,Proton pump inhibitors,<65,F,"36,994.81",1.3,12.1,"446,133",16
1,Canada,R03DX,Other systemic drugs for obstructive airway diseases,<65,F,"36,503.89",1.3,0.1,"2,417",17
1,Canada,A10AE,"Insulins and analogues for injection, long-acting",<65,F,"32,173.70",1.2,1.2,"43,836",18
1,Canada,L01EF,Cyclin-dependent kinase (CDK) inhibitors,<65,F,**,**,**,**,19
1,Canada,L03AA,Colony-stimulating factors,<65,F,"29,195.69",1.0,0.1,"5,361",20
1,Canada,A10BK,Sodium–glucose co-transporter 2 (SGLT2) inhibitors,<65,F,"26,497.21",1.0,1.1,"39,297",21
1,Canada,A10BJ,Glucagon-like peptide-1 (GLP-1) analogues,<65,F,"23,371.68",0.8,0.4,"16,081",22
1,Canada,R03BA,Glucocorticoids,<65,F,"23,011.73",0.8,5.3,"196,271",23
1,Canada,C10AA,HMG-CoA reductase inhibitors,<65,F,"22,760.35",0.8,8.0,"296,955",24
1,Canada,A10BD,Combinations of oral blood glucose–lowering drugs,<65,F,"22,301.73",0.8,0.8,"28,442",25
1,Canada,L03AB,Interferons,<65,F,"21,570.25",0.8,0.0,"1,325",26
1,Canada,G03AA,"Progestogens and estrogens, fixed combinations",<65,F,"20,378.61",0.7,10.4,"385,624",27
1,Canada,S01LA,Antineovascularization agents,<65,F,"18,470.88",0.7,0.1,"2,143",28
1,Canada,L03AX,Other immunostimulants,<65,F,"17,879.96",0.6,0.1,"1,853",29
1,Canada,A10BH,Dipeptidyl peptidase 4 (DPP-4) inhibitors,<65,F,"17,018.57",0.6,0.6,"23,090",30
1,Canada,A10AB,"Insulins and analogues for injection, fast-acting",<65,F,"16,614.04",0.6,1.1,"41,799",31
1,Canada,M03AX,"Other muscle relaxants, peripherally acting agents",<65,F,"15,494.08",0.6,0.2,"8,418",32
1,Canada,H03AA,Thyroid hormones,<65,F,"15,492.76",0.6,8.9,"327,155",33
1,Canada,M09AX,Other drugs for disorders of the musculoskeletal system,<65,F,"14,872.54",0.5,0.0,38,34
1,Canada,L04AD,Calcineurin inhibitors,<65,F,"14,801.02",0.5,0.1,"4,404",35
1,Canada,A16AB,Enzymes,<65,F,"14,485.03",0.5,0.0,32,36
1,Canada,L01XC,Monoclonal antibodies,<65,F,"14,399.60",0.5,0.0,"1,456",37
1,Canada,R03BB,Anticholinergics,<65,F,"14,082.36",0.5,1.3,"49,449",38
1,Canada,L01EB,Epidermal growth factor receptor (EGFR) tyrosine kinase inhibitors,<65,F,"13,581.38",0.5,0.0,218,39
1,Canada,N05BA,Benzodiazepine derivatives,<65,F,"13,310.67",0.5,6.5,"240,891",40
1,Canada,B01AC,"Platelet aggregation inhibitors, excluding heparin",<65,F,"13,264.41",0.5,0.5,"17,262",41
1,Canada,B01AB,Heparin group,<65,F,"12,261.27",0.4,0.3,"9,679",42
1,Canada,N05AE,Indole derivatives,<65,F,"12,183.24",0.4,0.2,"8,905",43
1,Canada,R03AC,Selective beta-2-adrenoreceptor agonists,<65,F,"12,173.77",0.4,10.9,"403,060",44
1,Canada,R07AX,Other respiratory system products,<65,F,**,**,**,**,45
1,Canada,N06AA,Non-selective monoamine reuptake inhibitors,<65,F,"11,324.05",0.4,3.4,"125,304",46
1,Canada,G02BA,Intrauterine contraceptives,<65,F,**,**,**,**,47
1,Canada,B01AF,Direct factor Xa inhibitors,<65,F,"10,729.37",0.4,0.5,"20,245",48
1,Canada,V06DB,"Fats/carbohydrates/proteins/minerals/vitamins, combinations",<65,F,"10,672.08",0.4,0.1,"5,084",49
1,Canada,N02AJ,Opioids in combination with non-opioid analgesics,<65,F,"10,650.01",0.4,6.6,"243,267",50
1,Canada,A04AD,Other antiemetics,<65,F,"10,420.68",0.4,0.4,"14,733",51
1,Canada,N03AE,Benzodiazepine derivatives,<65,F,"10,403.63",0.4,2.6,"96,330",52
1,Canada,A16AX,Various alimentary tract and metabolism products,<65,F,"10,274.73",0.4,0.0,236,53
1,Canada,C09AA,"ACE inhibitors, plain",<65,F,"10,164.12",0.4,4.3,"158,272",54
1,Canada,H01CB,Somatostatin and analogues,<65,F,"10,135.86",0.4,0.0,764,55
1,Canada,L02AE,Gonadotropin-releasing hormone analogues,<65,F,"9,991.79",0.4,0.1,"4,740",56
1,Canada,G04BD,Drugs for urinary frequency and incontinence,<65,F,"9,875.32",0.4,1.0,"37,516",57
1,Canada,C02KX,Antihypertensives for pulmonary arterial hypertension,<65,F,"9,852.07",0.4,0.0,451,58
1,Canada,C08CA,Dihydropyridine derivatives,<65,F,"9,775.49",0.4,3.7,"135,230",59
1,Canada,L01EA,BCR-ABL tyrosine kinase inhibitors,<65,F,"9,748.37",0.3,0.0,310,60
1,Canada,N03AG,Fatty acid derivatives,<65,F,"9,713.90",0.3,0.8,"28,832",61
1,Canada,A07EC,Aminosalicylic acid and similar agents,<65,F,"9,056.44",0.3,0.6,"21,530",62
1,Canada,A11CC,Vitamin D and analogues,<65,F,"8,888.53",0.3,4.1,"149,927",63
1,Canada,N07BA,Drugs used in nicotine dependence,<65,F,"8,685.36",0.3,1.7,"64,382",64
1,Canada,A10BA,Biguanides,<65,F,"8,470.43",0.3,4.1,"152,698",65
1,Canada,G03CA,"Natural and semisynthetic estrogens, plain",<65,F,"8,405.34",0.3,3.1,"113,852",66
1,Canada,V03AC,Iron-chelating agents,<65,F,"8,125.32",0.3,0.0,315,67
1,Canada,N02CC,Selective serotonin (5HT1) agonists,<65,F,"7,851.43",0.3,1.9,"71,295",68
1,Canada,C09CA,"Angiotensin II receptor blockers (ARBs), plain",<65,F,"7,812.47",0.3,2.5,"92,616",69
1,Canada,V06C,Infant formulas,<65,F,"7,806.05",0.3,0.2,"5,774",70
1,Canada,M03BX,Other centrally acting agents,<65,F,"7,415.55",0.3,4.2,"155,824",71
1,Canada,R01AD,Corticosteroids,<65,F,"7,401.52",0.3,5.2,"190,692",72
1,Canada,V06,General nutrients,<65,F,"7,014.70",0.3,0.0,222,73
1,Canada,M01AE,Propionic acid derivatives,<65,F,"6,964.78",0.2,9.0,"330,834",74
1,Canada,N03AF,Carboxamide derivatives,<65,F,"6,785.28",0.2,0.4,"16,291",75
1,Canada,L01ED,Anaplastic lymphoma kinase (ALK) inhibitors,<65,F,"6,547.41",0.2,0.0,79,76
1,Canada,L01EL,Bruton's tyrosine kinase (BTK) inhibitors,<65,F,"6,530.01",0.2,0.0,97,77
1,Canada,H01AC,Somatropin and somatropin agonists,<65,F,"6,484.83",0.2,0.0,665,78
1,Canada,C07AB,"Beta-blocking agents, selective",<65,F,"6,387.38",0.2,2.7,"99,362",79
1,Canada,J05AB,"Nucleosides and nucleotides, excluding reverse transcriptase inhibitors",<65,F,"6,356.71",0.2,4.4,"162,458",80
1,Canada,D11AH,"Agents for dermatitis, excluding corticosteroids",<65,F,"6,291.99",0.2,0.3,"12,361",81
1,Canada,C01CA,Adrenergic and dopaminergic agents,<65,F,"6,272.06",0.2,1.6,"59,444",82
1,Canada,M05BX,Other drugs affecting bone structure and mineralization,<65,F,"6,199.99",0.2,0.2,"7,710",83
1,Canada,A05AA,Bile acids and derivatives,<65,F,"6,147.04",0.2,0.1,"4,451",84
1,Canada,G03AB,"Progestogens and estrogens, sequential preparations",<65,F,**,**,**,**,85
1,Canada,B03XA,Other antianemic preparations,<65,F,"6,066.34",0.2,0.0,"1,316",86
1,Canada,L01XK,Poly (ADP-ribose) polymerase (PARP) inhibitors,<65,F,**,**,**,**,87
1,Canada,J05AJ,Integrase inhibitors,<65,F,"5,743.64",0.2,0.0,"1,390",88
1,Canada,R03AL,"Adrenergics in combination with anticholinergics, including triple combinations with corticosteroids",<65,F,"5,478.54",0.2,0.3,"12,290",89
1,Canada,N02BE,Anilides,<65,F,"5,405.53",0.2,3.8,"141,690",90
1,Canada,A09AA,Enzyme preparations,<65,F,"5,252.01",0.2,0.2,"5,785",91
1,Canada,L01EG,Mammalian target of rapamycin (MTOR) kinase inhibitors,<65,F,"5,176.90",0.2,0.0,126,92
1,Canada,C02AC,Imidazoline receptor agonists,<65,F,"5,155.12",0.2,0.7,"26,199",93
1,Canada,B03AA,"Iron bivalent, oral preparations",<65,F,"5,122.76",0.2,2.6,"97,573",94
1,Canada,A04AA,Serotonin (5HT3) antagonists,<65,F,"5,003.20",0.2,0.4,"14,603",95
1,Canada,J02AC,Triazole derivatives,<65,F,"4,850.59",0.2,1.9,"71,133",96
1,Canada,C10AX,Other lipid-modifying agents,<65,F,"4,701.76",0.2,0.4,"15,862",97
1,Canada,D07AC,"Corticosteroids, potent (group III)",<65,F,"4,678.50",0.2,7.2,"266,146",98
1,Canada,G03AC,Progestogens,<65,F,"4,513.44",0.2,2.2,"82,688",99
1,Canada,H02AB,Glucocorticoids,<65,F,"4,216.54",0.2,5.6,"206,525",100
2,Newfoundland and Labrador,L04AB,Tumour necrosis factor alpha (TNF-alpha) inhibitors,Total,Total,"11,726.37",7.5,0.7,712,1
2,Newfoundland and Labrador,L04AX,Other immunosuppressants,Total,Total,"8,514.96",5.4,0.5,475,2
2,Newfoundland and Labrador,N07BC,Drugs used in opioid dependence,Total,Total,"7,162.34",4.6,2.5,"2,473",3
2,Newfoundland and Labrador,C10AA,HMG-CoA reductase inhibitors,Total,Total,"4,120.16",2.6,39.2,"39,317",4
2,Newfoundland and Labrador,A10AE,"Insulins and analogues for injection, long-acting",Total,Total,"4,016.56",2.6,5.5,"5,478",5
2,Newfoundland and Labrador,A02BC,Proton pump inhibitors,Total,Total,"3,745.58",2.4,38.5,"38,661",6
2,Newfoundland and Labrador,A10AB,"Insulins and analogues for injection, fast-acting",Total,Total,"3,618.93",2.3,5.3,"5,313",7
2,Newfoundland and Labrador,L01EL,Bruton's tyrosine kinase (BTK) inhibitors,Total,Total,"3,378.63",2.2,0.0,47,8
2,Newfoundland and Labrador,L04AC,Interleukin inhibitors,Total,Total,"3,366.27",2.1,0.3,290,9
2,Newfoundland and Labrador,N06AB,Selective serotonin reuptake inhibitors,Total,Total,"3,304.17",2.1,18.3,"18,403",10
2,Newfoundland and Labrador,C08CA,Dihydropyridine derivatives,Total,Total,"2,984.62",1.9,15.1,"15,176",11
2,Newfoundland and Labrador,R03BA,Glucocorticoids,Total,Total,"2,956.15",1.9,8.8,"8,859",12
2,Newfoundland and Labrador,S01LA,Antineovascularization agents,Total,Total,"2,934.58",1.9,0.3,323,13
2,Newfoundland and Labrador,J05AP,Antivirals for treatment of HCV infections,Total,Total,"2,856.51",1.8,0.1,67,14
2,Newfoundland and Labrador,C09AA,"ACE inhibitors, plain",Total,Total,"2,623.63",1.7,22.8,"22,926",15
2,Newfoundland and Labrador,N06AX,Other antidepressants,Total,Total,"2,597.06",1.7,13.9,"13,911",16
2,Newfoundland and Labrador,L04AA,Selective immunosuppressants,Total,Total,"2,427.18",1.5,0.3,286,17
2,Newfoundland and Labrador,R03AK,"Adrenergics in combination with corticosteroids or other drugs, excluding anticholinergics",Total,Total,"2,318.95",1.5,2.5,"2,494",18
2,Newfoundland and Labrador,C07AB,"Beta-blocking agents, selective",Total,Total,"2,186.10",1.4,23.1,"23,216",19
2,Newfoundland and Labrador,N05AX,Other antipsychotics,Total,Total,"2,157.51",1.4,2.7,"2,670",20
2,Newfoundland and Labrador,N05AH,"Diazepines, oxazepines, thiazepines and oxepines",Total,Total,"2,032.76",1.3,5.2,"5,248",21
2,Newfoundland and Labrador,N06BA,Centrally acting sympathomimetics,Total,Total,"1,836.39",1.2,3.5,"3,512",22
2,Newfoundland and Labrador,N02AA,Natural opium alkaloids,Total,Total,"1,676.22",1.1,5.2,"5,204",23
2,Newfoundland and Labrador,L01EF,Cyclin-dependent kinase (CDK) inhibitors,Total,Total,"1,628.77",1.0,0.0,30,24
2,Newfoundland and Labrador,R03BB,Anticholinergics,Total,Total,"1,594.99",1.0,6.6,"6,644",25
2,Newfoundland and Labrador,N05BA,Benzodiazepine derivatives,Total,Total,"1,551.19",1.0,15.7,"15,769",26
2,Newfoundland and Labrador,N05CF,Benzodiazepine-related drugs,Total,Total,"1,471.92",0.9,10.6,"10,609",27
2,Newfoundland and Labrador,R03AC,Selective beta-2-adrenoreceptor agonists,Total,Total,"1,308.36",0.8,19.6,"19,654",28
2,Newfoundland and Labrador,B03XA,Other antianemic preparations,Total,Total,"1,205.49",0.8,0.4,449,29
2,Newfoundland and Labrador,B01AF,Direct factor Xa inhibitors,Total,Total,"1,201.63",0.8,1.5,"1,482",30
2,Newfoundland and Labrador,C09CA,"Angiotensin II receptor blockers (ARBs), plain",Total,Total,"1,189.92",0.8,10.2,"10,214",31
2,Newfoundland and Labrador,H03AA,Thyroid hormones,Total,Total,"1,110.50",0.7,12.3,"12,308",32
2,Newfoundland and Labrador,N06AA,Non-selective monoamine reuptake inhibitors,Total,Total,"1,074.77",0.7,7.8,"7,822",33
2,Newfoundland and Labrador,A10BA,Biguanides,Total,Total,"1,073.14",0.7,15.1,"15,181",34
2,Newfoundland and Labrador,N02AJ,Opioids in combination with non-opioid analgesics,Total,Total,"1,057.97",0.7,8.0,"8,030",35
2,Newfoundland and Labrador,L01EX,Other protein kinase inhibitors,Total,Total,"1,029.64",0.7,0.1,53,36
2,Newfoundland and Labrador,L02BB,Antiandrogens,Total,Total,"1,018.70",0.6,0.2,228,37
2,Newfoundland and Labrador,L02AE,Gonadotropin-releasing hormone analogues,Total,Total,"1,015.98",0.6,0.4,362,38
2,Newfoundland and Labrador,N03AX,Other antiepileptics,Total,Total,993.02,0.6,3.0,"3,007",39
2,Newfoundland and Labrador,J05AR,"Antivirals for treatment of HIV infections, combinations",Total,Total,929.05,0.6,0.1,96,40
2,Newfoundland and Labrador,C09BA,ACE inhibitors and diuretics,Total,Total,922.76,0.6,5.4,"5,463",41
2,Newfoundland and Labrador,A10AC,"Insulins and analogues for injection, intermediate-acting",Total,Total,891.68,0.6,2.0,"2,042",42
2,Newfoundland and Labrador,N03AE,Benzodiazepine derivatives,Total,Total,890.53,0.6,5.7,"5,733",43
2,Newfoundland and Labrador,H01CB,Somatostatin and analogues,Total,Total,889.18,0.6,0.0,48,44
2,Newfoundland and Labrador,A10BB,Sulfonylureas,Total,Total,886.64,0.6,8.3,"8,355",45
2,Newfoundland and Labrador,A10AD,"Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting",Total,Total,860.14,0.5,1.1,"1,154",46
2,Newfoundland and Labrador,G04CA,Alpha-adrenoreceptor antagonists,Total,Total,823.70,0.5,6.8,"6,858",47
2,Newfoundland and Labrador,B01AC,"Platelet aggregation inhibitors, excluding heparin",Total,Total,759.00,0.5,4.9,"4,947",48
2,Newfoundland and Labrador,L03AB,Interferons,Total,Total,743.28,0.5,0.0,37,49
2,Newfoundland and Labrador,A07EC,Aminosalicylic acid and similar agents,Total,Total,696.01,0.4,0.8,795,50
2,Newfoundland and Labrador,M01AB,Acetic acid derivatives and related substances,Total,Total,684.84,0.4,12.7,"12,700",51
2,Newfoundland and Labrador,C03CA,"Sulfonamides, plain",Total,Total,678.49,0.4,9.6,"9,645",52
2,Newfoundland and Labrador,N03AG,Fatty acid derivatives,Total,Total,637.82,0.4,1.5,"1,506",53
2,Newfoundland and Labrador,L03AA,Colony-stimulating factors,Total,Total,633.08,0.4,0.1,127,54
2,Newfoundland and Labrador,C08DB,Benzothiazepine derivatives,Total,Total,632.13,0.4,1.8,"1,835",55
2,Newfoundland and Labrador,G04BD,Drugs for urinary frequency and incontinence,Total,Total,629.68,0.4,3.3,"3,304",56
2,Newfoundland and Labrador,L01EA,BCR-ABL tyrosine kinase inhibitors,Total,Total,609.34,0.4,0.0,15,57
2,Newfoundland and Labrador,R03DX,Other systemic drugs for obstructive airway diseases,Total,Total,**,**,**,**,58
2,Newfoundland and Labrador,L01EJ,Janus-associated kinase (JAK) inhibitors,Total,Total,541.57,0.3,0.0,12,59
2,Newfoundland and Labrador,S01EE,Prostaglandin analogues,Total,Total,530.94,0.3,2.0,"2,034",60
2,Newfoundland and Labrador,S01ED,Beta-blocking agents,Total,Total,528.94,0.3,2.3,"2,292",61
2,Newfoundland and Labrador,H02AB,Glucocorticoids,Total,Total,528.46,0.3,12.8,"12,895",62
2,Newfoundland and Labrador,L01EB,Epidermal growth factor receptor (EGFR) tyrosine kinase inhibitors,Total,Total,525.79,0.3,0.0,15,63
2,Newfoundland and Labrador,C03AA,"Thiazides, plain",Total,Total,522.98,0.3,10.7,"10,700",64
2,Newfoundland and Labrador,C01DA,Organic nitrates,Total,Total,508.65,0.3,3.9,"3,961",65
2,Newfoundland and Labrador,B01AA,Vitamin K antagonists,Total,Total,501.12,0.3,3.9,"3,903",66
2,Newfoundland and Labrador,N05CD,Benzodiazepine derivatives,Total,Total,492.57,0.3,2.9,"2,885",67
2,Newfoundland and Labrador,G03CA,"Natural and semisynthetic estrogens, plain",Total,Total,474.72,0.3,3.2,"3,227",68
2,Newfoundland and Labrador,M03BX,Other centrally acting agents,Total,Total,453.69,0.3,6.7,"6,771",69
2,Newfoundland and Labrador,M04AA,Preparations inhibiting uric acid production,Total,Total,436.56,0.3,5.1,"5,167",70
2,Newfoundland and Labrador,R03AL,"Adrenergics in combination with anticholinergics, including triple combinations with corticosteroids",Total,Total,405.80,0.3,0.8,818,71
2,Newfoundland and Labrador,M05BA,Bisphosphonates,Total,Total,399.58,0.3,3.3,"3,332",72
2,Newfoundland and Labrador,L02BX,Other hormone antagonists and related agents,Total,Total,398.17,0.3,0.0,36,73
2,Newfoundland and Labrador,L03AX,Other immunostimulants,Total,Total,391.30,0.2,0.0,36,74
2,Newfoundland and Labrador,A16AB,Enzymes,Total,Total,**,**,**,*,75
2,Newfoundland and Labrador,L01ED,Anaplastic lymphoma kinase (ALK) inhibitors,Total,Total,**,**,**,**,76
2,Newfoundland and Labrador,R01AD,Corticosteroids,Total,Total,378.97,0.2,7.7,"7,748",77
2,Newfoundland and Labrador,M01AE,Propionic acid derivatives,Total,Total,377.54,0.2,6.6,"6,631",78
2,Newfoundland and Labrador,L01XC,Monoclonal antibodies,Total,Total,375.28,0.2,0.6,575,79
2,Newfoundland and Labrador,L01XE,Protein kinase inhibitors,Total,Total,370.68,0.2,0.0,47,80
2,Newfoundland and Labrador,N03AF,Carboxamide derivatives,Total,Total,370.54,0.2,1.2,"1,183",81
2,Newfoundland and Labrador,H01AC,Somatropin and somatropin agonists,Total,Total,362.47,0.2,0.0,22,82
2,Newfoundland and Labrador,C02KX,Antihypertensives for pulmonary arterial hypertension,Total,Total,353.59,0.2,0.0,18,83
2,Newfoundland and Labrador,A12BA,Potassium,Total,Total,340.57,0.2,3.6,"3,584",84
2,Newfoundland and Labrador,N04BA,Dopa and dopa derivatives,Total,Total,320.74,0.2,0.8,810,85
2,Newfoundland and Labrador,D07AC,"Corticosteroids, potent (group III)",Total,Total,319.46,0.2,6.3,"6,321",86
2,Newfoundland and Labrador,C09DA,Angiotensin II receptor blockers (ARBs) and diuretics,Total,Total,302.80,0.2,2.8,"2,801",87
2,Newfoundland and Labrador,A09AA,Enzyme preparations,Total,Total,297.45,0.2,0.1,149,88
2,Newfoundland and Labrador,C03DA,Aldosterone antagonists,Total,Total,289.31,0.2,3.0,"3,046",89
2,Newfoundland and Labrador,A05AA,Bile acids and derivatives,Total,Total,286.83,0.2,0.2,166,90
2,Newfoundland and Labrador,C07AA,"Beta-blocking agents, non-selective",Total,Total,281.45,0.2,1.5,"1,526",91
2,Newfoundland and Labrador,C10AB,Fibrates,Total,Total,281.37,0.2,1.9,"1,904",92
2,Newfoundland and Labrador,L02BG,Aromatase inhibitors,Total,Total,278.76,0.2,0.7,675,93
2,Newfoundland and Labrador,G04CB,Testosterone-5-alpha reductase inhibitors,Total,Total,278.74,0.2,1.8,"1,794",94
2,Newfoundland and Labrador,B02AB,Proteinase inhibitors,Total,Total,**,**,**,*,95
2,Newfoundland and Labrador,J01CR,"Combinations of penicillins, including beta-lactamase inhibitors",Total,Total,270.47,0.2,7.3,"7,300",96
2,Newfoundland and Labrador,N07CA,Antivertigo preparations,Total,Total,268.89,0.2,4.1,"4,146",97
2,Newfoundland and Labrador,C10AX,Other lipid-modifying agents,Total,Total,260.41,0.2,2.7,"2,757",98
2,Newfoundland and Labrador,J01CA,Penicillins with extended spectrum,Total,Total,254.43,0.2,13.4,"13,454",99
2,Newfoundland and Labrador,J01FA,Macrolides,Total,Total,251.18,0.2,6.9,"6,911",100
2,Newfoundland and Labrador,L04AB,Tumour necrosis factor alpha (TNF-alpha) inhibitors,Total,M,"5,336.87",7.4,0.7,322,1
2,Newfoundland and Labrador,L04AX,Other immunosuppressants,Total,M,"4,617.60",6.4,0.4,192,2
2,Newfoundland and Labrador,N07BC,Drugs used in opioid dependence,Total,M,"4,364.20",6.1,3.5,"1,489",3
2,Newfoundland and Labrador,C10AA,HMG-CoA reductase inhibitors,Total,M,"1,912.73",2.7,42.3,"18,213",4
2,Newfoundland and Labrador,J05AP,Antivirals for treatment of HCV infections,Total,M,"1,834.41",2.6,0.1,44,5
2,Newfoundland and Labrador,L01EL,Bruton's tyrosine kinase (BTK) inhibitors,Total,M,"1,818.91",2.5,0.1,31,6
2,Newfoundland and Labrador,A10AE,"Insulins and analogues for injection, long-acting",Total,M,"1,748.47",2.4,5.7,"2,443",7
2,Newfoundland and Labrador,A10AB,"Insulins and analogues for injection, fast-acting",Total,M,"1,624.91",2.3,5.5,"2,358",8
2,Newfoundland and Labrador,A02BC,Proton pump inhibitors,Total,M,"1,502.68",2.1,35.8,"15,452",9
2,Newfoundland and Labrador,N05AX,Other antipsychotics,Total,M,"1,453.41",2.0,3.4,"1,479",10
2,Newfoundland and Labrador,L04AC,Interleukin inhibitors,Total,M,"1,418.96",2.0,0.3,127,11
2,Newfoundland and Labrador,C08CA,Dihydropyridine derivatives,Total,M,"1,333.84",1.9,15.5,"6,693",12
2,Newfoundland and Labrador,N05AH,"Diazepines, oxazepines, thiazepines and oxepines",Total,M,"1,293.82",1.8,5.6,"2,432",13
2,Newfoundland and Labrador,R03BA,Glucocorticoids,Total,M,"1,234.21",1.7,8.1,"3,502",14
2,Newfoundland and Labrador,C09AA,"ACE inhibitors, plain",Total,M,"1,221.60",1.7,25.8,"11,101",15
2,Newfoundland and Labrador,S01LA,Antineovascularization agents,Total,M,"1,178.63",1.6,0.3,129,16
2,Newfoundland and Labrador,N06BA,Centrally acting sympathomimetics,Total,M,"1,164.85",1.6,5.2,"2,222",17
2,Newfoundland and Labrador,N06AB,Selective serotonin reuptake inhibitors,Total,M,"1,149.21",1.6,13.8,"5,966",18
2,Newfoundland and Labrador,L02BB,Antiandrogens,Total,M,"1,018.70",1.4,0.5,228,19
2,Newfoundland and Labrador,R03AK,"Adrenergics in combination with corticosteroids or other drugs, excluding anticholinergics",Total,M,"1,015.42",1.4,2.5,"1,096",20
2,Newfoundland and Labrador,C07AB,"Beta-blocking agents, selective",Total,M,976.57,1.4,25.0,"10,797",21
2,Newfoundland and Labrador,L02AE,Gonadotropin-releasing hormone analogues,Total,M,929.01,1.3,0.8,325,22
2,Newfoundland and Labrador,N06AX,Other antidepressants,Total,M,920.18,1.3,11.2,"4,827",23
2,Newfoundland and Labrador,N02AA,Natural opium alkaloids,Total,M,798.18,1.1,5.3,"2,266",24
2,Newfoundland and Labrador,R03BB,Anticholinergics,Total,M,786.50,1.1,7.3,"3,149",25
2,Newfoundland and Labrador,G04CA,Alpha-adrenoreceptor antagonists,Total,M,740.91,1.0,14.4,"6,198",26
2,Newfoundland and Labrador,J05AR,"Antivirals for treatment of HIV infections, combinations",Total,M,707.65,1.0,0.2,74,27
2,Newfoundland and Labrador,N05CF,Benzodiazepine-related drugs,Total,M,699.53,1.0,10.0,"4,322",28
2,Newfoundland and Labrador,L04AA,Selective immunosuppressants,Total,M,661.90,0.9,0.2,76,29
2,Newfoundland and Labrador,B03XA,Other antianemic preparations,Total,M,631.91,0.9,0.5,220,30
2,Newfoundland and Labrador,L01EX,Other protein kinase inhibitors,Total,M,584.06,0.8,0.1,30,31
2,Newfoundland and Labrador,R03AC,Selective beta-2-adrenoreceptor agonists,Total,M,571.51,0.8,19.1,"8,232",32
2,Newfoundland and Labrador,N05BA,Benzodiazepine derivatives,Total,M,568.03,0.8,11.9,"5,139",33
2,Newfoundland and Labrador,B01AF,Direct factor Xa inhibitors,Total,M,554.11,0.8,1.6,679,34
2,Newfoundland and Labrador,N02AJ,Opioids in combination with non-opioid analgesics,Total,M,504.98,0.7,8.2,"3,525",35
2,Newfoundland and Labrador,A10BA,Biguanides,Total,M,489.29,0.7,16.3,"7,006",36
2,Newfoundland and Labrador,C09BA,ACE inhibitors and diuretics,Total,M,430.25,0.6,5.8,"2,507",37
2,Newfoundland and Labrador,C09CA,"Angiotensin II receptor blockers (ARBs), plain",Total,M,418.46,0.6,8.6,"3,697",38
2,Newfoundland and Labrador,L01EJ,Janus-associated kinase (JAK) inhibitors,Total,M,**,**,**,**,39
